Name,Disc_height,Disc_width,Cup_height,Cup_width,CDR_vertical,CDR_horizontal,Fractal_dimension,Vessel_density,Average_width,Distance_tortuosity,Squared_curvature_tortuosity,Tortuosity_density,Artery_Fractal_dimension,Artery_Vessel_density,Artery_Average_width,Artery_Distance_tortuosity,Artery_Squared_curvature_tortuosity,Artery_Tortuosity_density,Vein_Fractal_dimension,Vein_Vessel_density,Vein_Average_width,Vein_Distance_tortuosity,Vein_Squared_curvature_tortuosity,Vein_Tortuosity_density,Fractal_dimension_zone_b,Vessel_density_zone_b,Average_width_zone_b,Distance_tortuosity_zone_b,Squared_curvature_tortuosity_zone_b,Tortuosity_density_zone_b,Artery_Fractal_dimension_zone_b,Artery_Vessel_density_zone_b,Artery_Average_width_zone_b,Artery_Distance_tortuosity_zone_b,Artery_Squared_curvature_tortuosity_zone_b,Artery_Tortuosity_density_zone_b,CRAE_Hubbard_zone_b,CRAE_Knudtson_zone_b,Vein_Fractal_dimension_zone_b,Vein_Vessel_density_zone_b,Vein_Average_width_zone_b,Vein_Distance_tortuosity_zone_b,Vein_Squared_curvature_tortuosity_zone_b,Vein_Tortuosity_density_zone_b,CRVE_Hubbard_zone_b,CRVE_Knudtson_zone_b,AVR_Hubbard_zone_b,AVR_Knudtson_zone_b,Fractal_dimension_zone_c,Vessel_density_zone_c,Average_width_zone_c,Distance_tortuosity_zone_c,Squared_curvature_tortuosity_zone_c,Tortuosity_density_zone_c,Artery_Fractal_dimension_zone_c,Artery_Vessel_density_zone_c,Artery_Average_width_zone_c,Artery_Distance_tortuosity_zone_c,Artery_Squared_curvature_tortuosity_zone_c,Artery_Tortuosity_density_zone_c,CRAE_Hubbard_zone_c,CRAE_Knudtson_zone_c,Vein_Fractal_dimension_zone_c,Vein_Vessel_density_zone_c,Vein_Average_width_zone_c,Vein_Distance_tortuosity_zone_c,Vein_Squared_curvature_tortuosity_zone_c,Vein_Tortuosity_density_zone_c,CRVE_Hubbard_zone_c,CRVE_Knudtson_zone_c,AVR_Hubbard_zone_c,AVR_Knudtson_zone_c
1ffa9627-8d87-11e8-9daf-6045cb817f5b.png,3460.5263157894738,2879.157894736842,1494.9473684210527,1356.5263157894738,0.432,0.4711538461538461,1.515713530523611,0.0762999192059095,132.87667284987543,2.262583919369436,4.796535847704083,0.6774941915270954,1.3196055054196356,0.0329764927670052,126.51158385801226,6.238676521886165,125.4777923569849,0.6502682226975448,1.335887461198993,0.0366290589412126,136.30044568434664,3.423456990122034,17.821232153575632,0.7283833263585591,1.187817367564492,0.0079267178362573,176.8624031007752,1.553638372874475,3.078089358902937,0.639830731766544,1.0150417234501834,0.0033255424746075,145.57894736842107,2.682988368726833,15.348408570277876,0.714262565576486,309.23869970791515,273.9184556399341,1.0175777623281763,0.0039399142043705,178.93719505865255,1.160164079099292,1.1461275953903642,0.7181016875394705,406.0951819801333,450.2619522354341,0.7614931509407653,0.6083535468186905,1.3595196828273757,0.0224347876269621,161.88886506457305,1.899294092978951,3.6017250796465947,0.7181767640101852,1.1722716679865135,0.009138629193598,134.8031288984794,3.134898495752537,30.519215463080304,0.7369197491334056,335.4817577564791,296.12613662233053,1.208047905690593,0.0111212103724222,164.4694588108035,1.396982058023324,3.2762046555920423,0.7650580828979463,460.2453462922204,511.077138988884,0.7289193914922804,0.5794157359653908
1ffa9628-8d87-11e8-9daf-6045cb817f5b.png,3329.105263157895,3045.228070175439,1393.578947368421,1367.7719298245615,0.4186046511627907,0.4491525423728814,1.5350340202489752,0.0788415666358879,117.13185094519244,3.582846315277213,58.342018170912326,0.7004166144554463,1.3065329968358468,0.0282659087411511,108.96605288364592,1.745106171524946,33.60287709766293,0.724388705370719,1.371944363747093,0.0410823522622345,118.65255509602856,3.3915773475837745,13.28536813749487,0.791220458702727,1.2285124064715598,0.0087009945367805,142.3516661317929,4.459545278318598,22.91947219128901,0.5593838925275586,1.0134231737087314,0.0034782336872883,139.03110196347478,4.904118724388716,20.95620167552542,0.7427091746653735,324.72660824235874,287.1276203905998,1.0478939281255866,0.0045735226223453,149.4214531763198,5.687195543564118,22.335107841075395,0.7748137302171192,375.01828687061976,409.3812630754904,0.8658953966007222,0.7013697164192224,1.430938783240114,0.0231381290397045,131.59937801578667,3.7085498042797433,20.274494612481035,0.7126867919380357,1.214392419200795,0.0090484572176054,127.52699542684682,4.433325770899195,105.23411946677544,0.7697452475586465,313.07926473574975,279.41013571215666,1.2569009020562505,0.0118894756078793,133.6854879472122,4.933512762016144,15.263000047789983,0.7780365152858464,435.9599841981224,481.7227974200145,0.7181376183220306,0.5800226545403429
1ffa962a-8d87-11e8-9daf-6045cb817f5b.png,3901.0,3569.0,1743.0,1632.3333333333337,0.4468085106382978,0.4573643410852713,1.5207839890455075,0.0734035953370267,116.9273847431815,3.3645712219165738,12.28435603693014,0.6847637136027913,1.3282596127061057,0.0351201812096029,125.80495018679952,3.694040321066284,24.79317368381388,0.7602267313968979,1.357171357976027,0.0369428574176669,122.09014313753651,2.370444983034796,5.29260171818268,0.7026026693160357,1.192471670376675,0.0074157433056325,156.70156106519744,7.219757285550236,8.71321880217309,0.6588690296441323,1.033182808119607,0.0038413261772853,163.99814471243042,7.520925463118103,12.01118739161668,0.7571605382452123,356.64226520441343,315.8426385024292,0.9648006451519164,0.0030947022160664,159.6726457399103,11.88602728385649,14.111303021278887,0.7739060158363222,420.7844654224754,461.47202169765455,0.8475651895711929,0.6844242416701953,1.3646729774555215,0.0215090220067713,145.36172295643664,3.7826567761424568,13.851534176059678,0.6521834664306034,1.1861781267568174,0.0103781932902431,153.0888888888889,5.777090435711306,37.04310994580267,0.8162333319758922,427.0954000233558,382.7670723026695,1.17727541346438,0.0099285357032933,152.41583277740716,4.450805793781181,5.360507552570851,0.6708740878238413,478.7625699371664,532.603237060579,0.8920818519279996,0.7186720726955196
1ffa962b-8d87-11e8-9daf-6045cb817f5b.png,3659.61403508772,3273.035087719298,1597.859649122807,1443.2280701754387,0.4366197183098591,0.4409448818897638,1.5712619322675263,0.0955570463988919,121.64908008827152,2.1127871514183765,5.9814911419886885,0.6527446007929357,1.3607871444514072,0.0406074465220067,123.39763677694378,1.5147696241400632,3.937124498370032,0.708844005672144,1.4076237526475717,0.0501837103724222,127.18377286322924,2.281734752296206,12.288803125291873,0.7090311500601933,1.1735337218376087,0.0080733975838719,162.19166707772243,1.4844953283059872,4.003944175538617,0.6693809857266422,0.957579773594614,0.0034036915204678,154.90516631280963,1.120054287732385,0.7195590690776359,0.8018471124977384,334.51603188783264,290.3148331333712,1.0075356553778638,0.0039543417205293,155.53004989538064,2.13879722679123,7.322695677798253,0.7179966579547542,377.7900963992674,411.7994964485324,0.8854547408100911,0.70499074340091,1.4025076320763594,0.025772353031702,146.22739219674386,3.366210525367969,10.082529343677727,0.7023871405499628,1.149977449973326,0.0091266062634656,156.75858918128654,1.182504644012976,1.3570567345511546,0.6962308053458005,421.09804062052456,376.2702934624135,1.2491946447119149,0.0146763908125577,149.52373924354612,2.732680388326058,9.398410027538045,0.6985063262427148,508.9304618643306,567.7205037450179,0.8274176379184389,0.6627738314545865
1ffa962d-8d87-11e8-9daf-6045cb817f5b.png,3080.0,2772.0,1309.0,1232.0,0.425,0.4444444444444444,1.5217946683019012,0.074971385426285,118.5289441852428,2.426889672412467,7.981953884371496,0.7010963653892781,1.3370176028535543,0.035248826562019,119.12226267743128,1.9985866003582449,5.208938114588057,0.7103866130672144,1.3640812895376784,0.0409440885657125,126.53131634819532,2.745335975047628,9.570382855069855,0.7638346263646856,1.097524341264042,0.0082188750384733,145.72868217054264,1.4623450542230876,2.8582025630990366,0.59617020119122,0.9539198628190544,0.0039904105109264,148.15246376811595,1.0806940429739065,0.0569180939727219,0.5084448384336354,323.7753667375584,288.4485049025069,0.9235487626773278,0.0039290935672514,138.41364136413642,1.951567506648986,5.460655790259126,0.6023843599643377,351.31751143513867,380.9071031221482,0.9216032682655922,0.7572673298507853,1.333897709383529,0.0268231571252693,134.2295671198625,1.7424563478647626,4.3504314486962405,0.6255381227703357,1.1627233622830782,0.0136291935980301,130.24052521635332,2.2401870562787702,3.2839218295836807,0.6855730516735036,376.39417383248616,336.35089668530816,1.157643887907654,0.0130773411049553,140.57217186975495,1.444205203520393,2.2950803225933107,0.6614633448489571,451.5302422119077,500.9361472459901,0.8335968195367092,0.6714446512484143
1ffa962e-8d87-11e8-9daf-6045cb817f5b.png,4132.333333333334,3721.666666666667,2181.666666666667,2027.6666666666667,0.5279503105590062,0.5448275862068965,1.5433946624286756,0.0887268197907048,127.37197677806918,1.8806455729376133,4.505433916125523,0.6633072169146184,1.3705166444090988,0.0486628097106802,143.23153637575257,2.683613481456515,9.159175506097895,0.753680603446352,1.363935551996042,0.0476216239612188,142.66502946954816,1.6773015567655836,1.1373244538636034,0.7127869336500665,1.2061471466562743,0.0149312769313634,142.11071481646604,1.8004821335747752,6.4707079421499305,0.5663959274130678,1.0438539577417536,0.0078088931209602,143.46385542168676,1.8004821335747752,6.4707079421499305,0.5663959274130678,390.1496829661941,348.7896020643076,1.0047932459314894,0.007925515543244,170.7312478977464,1.2210089252899616,1.6142567850385727,0.586794079089013,466.9239785750189,520.2501508963197,0.835574313739191,0.6704267196528263,1.4061280041985356,0.0445882386888273,132.42543127434612,1.7896541761629496,5.933601369462735,0.6397528469235839,1.2429860417780871,0.0244630559402893,150.37134081965638,3.0469988732723743,7.500461547462054,0.7367358713860512,455.525218338861,409.0292819164496,1.2109696386763606,0.023888359879963,153.51324503311258,2.1054893871806524,1.8916660907916367,0.7176118502967094,504.9181571924778,564.4995682157025,0.9021763465028494,0.7245874132540598
1ffa9632-8d87-11e8-9daf-6045cb817f5b.png,3724.2105263157896,3416.0,1669.4736842105265,1515.3684210526317,0.4482758620689655,0.4436090225563909,1.5532795753608184,0.089142813173284,126.69350710286464,2.2812441192552773,4.15919907294698,0.6555958454765473,1.362173019129461,0.0449765793321021,138.98750637624005,2.6819522367153525,12.945244496229712,0.6900695036181798,1.3807027996494423,0.0478584756848261,141.40880832787363,1.8132517930269336,4.328648356337896,0.7124670314618226,1.2748264561794027,0.0127455082333025,154.6157386652321,1.833839070313688,3.4428317977203986,0.5716588133863804,1.094477283811886,0.0065549015081563,156.63346285176027,2.388275777843884,4.187903721819361,0.6862116421246833,367.3065106279328,329.42761721261974,1.074078365023662,0.0061545379347491,170.30760839923644,1.4567092571426097,5.286016103444108,0.717991833483632,446.123061186637,491.9623163464707,0.8233300238973051,0.6696196157036877,1.3896236756317155,0.0369596895198522,144.42259297411263,2.3233619424557044,4.230953758115764,0.7274207543422212,1.2531262726546912,0.0186211141889812,150.45274305279085,1.6782170338274045,2.4929041499415425,0.733565255639819,419.8687038095753,376.526339042485,1.1993465518324409,0.0187148930440135,161.07994401798211,1.6260294831332314,4.9992448899432,0.7211545328640196,491.1536115952034,548.37509207603,0.8548622954148624,0.686621884332925
1ffa9633-8d87-11e8-9daf-6045cb817f5b.png,4083.789473684211,3287.5789473684213,1926.3157894736844,1592.421052631579,0.4716981132075472,0.484375,1.5565926464241526,0.0860865843336411,117.4355582442697,2.3837849465600334,6.099622001967097,0.689969651866271,1.3542399106256957,0.0398055170821791,123.6337368574096,2.3588624599796355,7.428067167964797,0.6932743646428321,1.3876024541374203,0.0442792493844259,123.18319956682956,2.5842276648109928,10.27361651483054,0.7801599191204533,1.2036325486017807,0.0087322541551246,143.71681128862218,3.7439266205385286,8.28687702367666,0.6918659829750229,0.9737930233622116,0.0032630232379193,167.9685478757134,1.3262060703102885,2.249342412049175,0.579241603238673,382.5791638108227,340.9741462272845,1.0773124574961934,0.0053261580486303,145.87314439946022,4.189159440500652,13.344341624196453,0.9249654905690384,367.0864225486293,401.5825056822464,1.042204615345426,0.8490761958068999,1.3571544467951706,0.0298048437980917,138.17525584795322,2.5265567055655387,7.55824616814296,0.6923104516510673,1.1522110819569786,0.0143084891505078,158.62365826345834,2.299590380406941,6.216640784090755,0.7001631107622863,422.3316332319074,378.0842442510509,1.2108912162122332,0.0153544840720221,135.31891610213654,2.331667481631184,8.112050355742397,0.8037998477906213,447.9507134968962,498.5782163017501,0.942808261058465,0.7583248362825107
1ffa9634-8d87-11e8-9daf-6045cb817f5b.png,3553.666666666667,2965.8421052631584,1496.2807017543862,1416.122807017544,0.4210526315789473,0.4774774774774775,1.5447744180676912,0.0792503462603878,117.22771985875232,2.986342576294378,16.25381629457408,0.6760515255932138,1.3256746960312904,0.0308376134964604,111.59799392635637,2.156141592419869,12.512497504908248,0.7098297740786039,1.37896333076743,0.0421379655278547,120.49124612870315,2.99390155571223,11.533017962189744,0.6870644722580381,1.2391200555235438,0.0097313596491228,161.51306945481704,2.6654271028030845,10.894779335774537,0.6415063909816591,1.0910911532047396,0.0043018044013542,126.45720783440082,2.611414251534192,9.411079183677677,0.7834961902588481,324.5356229632321,289.5678215981146,1.047729602533248,0.0047694963835026,167.18526205102663,4.700050707170419,19.02802428403219,0.5362313184397373,387.9852669077084,422.41081450529407,0.8364637800549025,0.6855123298328468,1.3171984814653002,0.0253238977377654,142.9849031878477,3.483195895322034,11.037755371505147,0.6665456326868132,1.1815143490540414,0.010346933671899,125.9979620283586,2.1572826544215378,8.53639009198643,0.7564612058618446,331.8623893162782,296.4797901494585,1.1818832533445929,0.0131699176669744,150.86762524868877,3.3508517069241144,18.08494705071799,0.5995904727058072,482.3542287703938,538.870776493557,0.6880055559215352,0.5501871748894206
1ffa9636-8d87-11e8-9daf-6045cb817f5b.png,3842.631578947369,3842.631578947369,1753.6842105263158,1856.842105263158,0.4563758389261745,0.4832214765100671,1.5305918466385628,0.0809491862880886,127.1513967255573,1.978917432567769,5.613523812807102,0.703137075325749,1.3100908563459466,0.0343831755924899,134.53618541062616,1.598144654943353,4.951970385624277,0.752330410618583,1.357888826185107,0.044811865189289,143.7668655635499,1.9202643982301,8.14534080394568,0.73608464937061,1.2719923723562914,0.0107677362265312,148.2480913451794,4.95438602070114,25.5811496887274,0.6787367575066894,1.063175456740361,0.0045530836411203,143.83613673358656,1.103471199718632,0.1143725218390684,0.6415056743297408,325.61523040044045,290.50711324096426,1.1055742308347998,0.0058996518159433,174.07007891117064,3.2379210903668567,18.93922302640652,0.7599005091666956,414.6309301729545,454.8500699747957,0.7853134117722886,0.6386876300954772,1.3259542920960052,0.0282959660664819,137.8503890887792,2.787835098566638,12.753736270299768,0.7604467015896247,1.135774040887178,0.0112354282086795,145.4451608804752,1.2241663221984245,1.7549228500484562,0.7293302383528749,345.9483224670487,309.29901032075816,1.2727296843396272,0.0161768524930747,154.35825997377788,2.55559687832574,9.153402556484542,0.7940695073986777,471.2890521253132,525.624102449296,0.7340470161718564,0.5884414525123389
